NUMPATH,RATE
6396,0.0277517
6397,0.0358604
6398,0.0351758
6399,0.035683
6400,0.0756374
6401,0.045391
6402,0.0515669
6403,0.0166447
6404,0.0508468
6405,0.0321798
6406,0.0646549
6407,0.0642208
6408,0.0346108
6409,0.046423
6410,0.0751702
6411,0.0388809
6412,0.0461485
6413,0.0402767
6414,0.0466965
6415,0.0684008
6416,0.0516461
6417,0.0391425
6418,0.0397452
6419,0.038073
6420,0.0506586
6421,0.0713334
6422,0.031029
6423,0.0573232
6424,0.0366603
6425,0.0495156
6426,0.0346929
6427,0.0310044
6428,0.0500192
6429,0.0393316
6430,0.0363897
6431,0.0750786
6432,0.0320514
6433,0.0570674
6434,0.0509165
6435,0.048018
6436,0.0564286
6437,0.0547158
6438,0.0210683
6439,0.0421718
6440,0.0440221
6441,0.0438281
6442,0.0498324
6443,0.05544
6444,0.0373915
6445,0.0592182
6446,0.0259055
6447,0.0382387
6448,0.0663774
6449,0.0457428
6450,0.0560815
6451,0.0386858
6452,0.0623559
6453,0.0310733
6454,0.0497825
6455,0.0423664
6456,0.0124697
6457,0.0414838
6458,0.0664639
6459,0.0244531
6460,0.0526553
6461,0.0586808
6462,0.0450704
6463,0.0455135
6464,0.0276487
6465,0.0503348
6466,0.0384849
6467,0.0293273
6468,0.0544749
6469,0.0379424
6470,0.048075
6471,0.0234347
6472,0.0469271
6473,0.0298125
6474,0.0272811
6475,0.0339697
6476,0.0462483
6477,0.044216
6478,0.0277264
6479,0.0332407
6480,0.0359288
6481,0.0444617
6482,0.0274689
6483,0.045727
6484,0.0399499
6485,0.0658933
6486,0.0474755
6487,0.0319682
6488,0.0405616
6489,0.0739216
6490,0.0542517
6491,0.0124438
6492,0.0650764
6493,0.0668711
6494,0.0261128
6495,0.0166844
6496,0.064235
6497,0.0701757
6498,0.0577876
6499,0.0374486
6500,0.00465106
6501,0.0182241
6502,0.0277186
6503,0.0415376
6504,0.0299462
6505,0.0373853
6506,0.0014711
6507,0.0712113
6508,0.0380113
6509,0.0325212
6510,0.0492779
6511,0.050264
6512,0.0503694
6513,0.0458931
6514,0.0687938
6515,0.0465444
6516,0.062481
6517,0.0505895
6518,0.0495035
6519,0.0390333
6520,0.0214527
6521,0.042392
6522,0.0426251
6523,0.0505215
6524,0.0401077
6525,0.0121055
6526,0.0544921
6527,0.0346957
6528,0.0328883
6529,0.0476699
6530,0.0619693
6531,0.0579146
6532,0.0429033
6533,0.0408712
6534,0.0484972
6535,0.0338992
6536,0.0570445
6537,0.0171526
6538,0.0671831
6539,0.0463615
6540,0.01304
6541,0.0293285
6542,0.0471789
6543,0.0293497
6544,0.0185767
6545,0.0325535
6546,0.0268019
6547,0.0524516
6548,0.0518162
6549,0.0269856
6550,0.0551661
6551,0.028154
6552,0.0396646
6553,0.062194
6554,0.0301287
6555,0.0430998
6556,0.0305286
6557,0.0463703
6558,0.0458257
6559,0.0513412
6560,0.0429791
6561,0.0344095
6562,0.0431404
6563,0.0714876
6564,0.0535243
6565,0.0342028
6566,0.0417739
6567,0.0490218
6568,0.0374234
6569,0.0462729
6570,0.0469969
6571,0.0369948
6572,0.0363374
6573,0.0448562
6574,0.0311046
6575,0.0551678
6576,0.0209615
6577,0.0501293
6578,0.041565
6579,0.048141
6580,0.0762365
6581,0.0384204
6582,0.0501135
6583,0.0582733
6584,0.0466315
6585,0.0501615
6586,0.0421616
6587,0.0406585
6588,0.0397055
6589,0.0502349
6590,0.0466303
6591,0.0298279
6592,0.0358995
6593,0.0278113
6594,0.0270441
6595,0.060843
6596,0.0510649
6597,0.0351717
6598,0.0456042
6599,0.035903
6600,0.0665207
6601,0.0685063
6602,0.0274418
6603,0.0434452
6604,0.0460852
6605,0.0277688
6606,0.0713322
6607,0.0379638
6608,0.0425682
6609,0.0515189
6610,0.0541489
6611,0.0608556
6612,0.0341244
6613,0.0404202
6614,0.0444097
6615,0.0485842
6616,0.0377059
6617,0.0503598
6618,0.0680015
6619,0.0570429
6620,0.0444686
6621,0.0473899
6622,0.045047
6623,0.0213833
6624,0.0350045
6625,0.0151365
6626,0.0386264
6627,0.0359848
6628,0.0465927
6629,0.0332066
6630,0.0176398
6631,0.0618246
6632,0.0480336
6633,0.048634
6634,0.0583876
6635,0.0407888
6636,0.0149606
6637,0.0370356
6638,0.0446958
6639,0.0374979
6640,0.0373846
6641,0.0603818
6642,0.0430565
6643,0.0309971
6644,0.0428209
6645,0.0490803
6646,0.0352076
6647,0.018633
6648,0.0508202
6649,0.055625
6650,0.043728
6651,0.0507349
6652,0.0631351
6653,0.0420104
6654,0.0455091
6655,0.062303
6656,0.0464182
6657,0.0203712
6658,0.0469985
6659,0.0481791
6660,0.025074
6661,0.0609661
6662,0.0542649
6663,0.0436037
6664,0.050561
6665,0.040725
6666,0.0452262
6667,0.0382824
6668,-0.00371601
6669,0.0563238
6670,0.0352798
6671,0.0340835
6672,0.0625174
6673,0.06836
6674,0.0352623
6675,0.0577389
6676,0.0343629
6677,0.0333874
6678,0.0653809
6679,0.0424111
6680,0.0687151
6681,0.0561485
6682,0.0665158
6683,0.0477092
6684,0.0434669
6685,0.0413637
6686,0.0403579
6687,0.0568972
6688,0.0466808
6689,0.0476393
6690,0.0404112
6691,0.0608181
6692,0.0343887
6693,0.0285283
6694,0.0302909
6695,0.0359432
6696,0.0597763
6697,0.0236139
6698,0.0355904
6699,0.0257811
6700,0.031482
6701,0.0317413
6702,0.0530242
6703,0.0528092
6704,0.0706036
6705,0.0466922
6706,0.0592535
6707,0.0459922
6708,0.0308196
6709,0.0470721
6710,0.0519035
6711,0.0437605
6712,0.045771
6713,0.0287506
6714,0.0442215
6715,0.0325275
6716,0.0911676
6717,0.0248686
6718,0.0531585
6719,0.0363433
6720,0.0600216
6721,0.0461762
6722,0.041076
6723,0.0576
6724,0.0456814
6725,0.0401449
6726,0.035799
6727,0.0584733
6728,0.047433
6729,0.039663
6730,0.0466462
6731,0.0395013
6732,0.0515179
6733,0.0322859
6734,0.0377935
6735,0.0694039
6736,0.0419769
6737,0.0352695
6738,0.0441864
6739,0.0561131
6740,0.0566216
6741,0.0740581
6742,0.0417911
6743,0.0196274
6744,0.024915
6745,0.0443841
6746,0.0510306
6747,0.0644277
6748,0.0457874
6749,0.0628076
6750,0.0231408
6751,0.0339153
6752,0.0495659
6753,0.0568799
6754,0.0468312
6755,0.0876842
6756,0.0462637
6757,0.0652983
6758,0.0534041
6759,0.0444917
6760,0.0349805
6761,0.050024
6762,0.011841
6763,0.0171877
6764,0.0496192
6765,0.0512753
6766,0.00862076
6767,0.0394247
6768,0.0547466
6769,0.0449951
6770,0.0635503
6771,0.0236638
6772,0.0363212
6773,0.0503114
6774,0.0261131
6775,0.0753714
6776,0.0495842
6777,0.0364108
6778,0.0739385
6779,0.0172493
6780,0.0355546
6781,0.041029
6782,0.0645021
6783,0.0261343
6784,0.0486002
6785,0.0466635
6786,0.0405694
6787,0.0347532
6788,0.0147974
6789,0.0481647
6790,0.0351255
6791,0.0583129
6792,0.0326308
6793,0.0441618
6794,0.0584835
6795,0.0592246
6796,0.0486516
6797,0.049671
6798,0.0529614
6799,0.0422352
6800,0.0487051
6801,0.0369471
6802,0.0420102
6803,0.0447742
6804,0.0364595
6805,0.0130306
6806,0.0350704
6807,0.0826412
6808,0.0521077
6809,0.0537948
6810,0.0318348
6811,0.069507
6812,0.0723682
6813,0.0162467
6814,0.0481611
6815,0.0406252
6816,0.0169129
6817,0.0382176
6818,0.0601062
6819,0.0332754
6820,0.0393272
6821,0.0534965
6822,0.0390057
6823,0.05571
6824,0.0521966
6825,0.0529029
6826,0.0265815
6827,0.0512246
6828,0.0665854
6829,0.0358259
6830,0.0468957
6831,0.0587512
6832,0.0444914
6833,0.0427243
6834,0.0693537
6835,0.0385973
6836,0.033993
6837,0.0308051
6838,0.0362525
6839,0.0514117
6840,0.0347122
6841,0.0394003
6842,0.0518965
6843,0.0573766
6844,0.0468837
6845,0.0328747
6846,0.0495415
6847,0.0349267
6848,0.0591261
6849,0.0374516
6850,0.0311543
6851,0.0455779
6852,0.0400562
6853,0.0386121
6854,0.0379474
6855,0.0113352
6856,0.0455147
6857,0.0318438
6858,0.0585331
6859,0.0382064
6860,0.0456968
6861,0.0431495
6862,0.0404414
6863,0.0384981
6864,0.0635466
6865,0.045075
6866,0.0279371
6867,0.0608863
6868,0.0357061
6869,0.0625505
6870,0.0375084
6871,0.0163404
6872,0.0347321
6873,0.0450451
6874,0.0426276
6875,0.0440253
6876,0.056002
6877,0.0510659
6878,0.0350746
6879,0.0736891
6880,0.0541026
6881,0.046554
6882,0.0126834
6883,0.032584
6884,0.0328212
6885,0.0260902
6886,0.0353169
6887,0.0272349
6888,0.0180752
6889,0.0378429
6890,0.0498757
6891,0.0398084
6892,0.0329931
6893,0.0431224
6894,0.0378558
6895,0.0504572
6896,0.0482488
6897,0.0612563
6898,0.0284676
6899,0.0556968
6900,0.0361172
6901,0.0326565
6902,0.0258337
6903,0.0340711
6904,0.045021
6905,0.0313899
6906,0.0539837
6907,0.0219452
6908,0.0552088
6909,0.0190602
6910,0.0552543
6911,0.0543852
6912,0.0517544
6913,0.0273039
6914,0.0557206
6915,0.0388272
6916,0.0491904
6917,0.0468069
6918,0.0417051
6919,0.0346391
6920,0.024438
6921,0.0463031
6922,0.0699374
6923,0.0396838
6924,0.0506556
6925,0.0649805
6926,0.0418718
6927,0.035263
6928,0.0295292
6929,-0.00318622
6930,0.0584588
6931,0.0393211
6932,0.0619986
6933,0.0715767
6934,0.0458859
6935,0.0185983
6936,0.0747405
6937,0.0470978
6938,0.0423305
6939,0.0306607
6940,0.055886
6941,0.0612227
6942,0.0445731
6943,0.0545498
6944,0.0539725
6945,0.0377456
6946,0.0647186
6947,0.049009
6948,0.0501981
6949,0.0368047
6950,0.0382451
6951,0.0399425
6952,0.0609756
6953,0.0674834
6954,0.0287695
6955,0.0257206
6956,0.0450699
6957,0.0381431
6958,0.0560589
6959,0.0492101
6960,0.0480751
6961,0.043806
6962,0.0518231
6963,0.0284371
6964,0.0449112
6965,0.0526471
6966,0.0440049
6967,0.041397
6968,0.0517002
6969,0.048118
6970,0.0448365
6971,0.0709246
6972,0.0711912
6973,0.0447911
6974,0.0430999
6975,0.0524542
6976,0.0254087
6977,0.0604229
6978,0.0332042
6979,0.0609568
6980,0.058685
6981,0.0657579
6982,0.049907
6983,0.0384201
6984,0.0364933
6985,0.0456837
6986,0.0398684
6987,0.0353175
6988,0.0622466
6989,0.0455168
6990,0.0723444
6991,0.0341504
6992,0.0652763
6993,0.0468056
6994,0.0340424
6995,0.0628908
6996,0.034607
6997,0.0437322
6998,0.0523667
6999,0.0529668
7000,0.0621836
7001,0.0548663
7002,0.0391492
7003,0.0501167
7004,0.0427408
7005,0.0395581
7006,0.0516363
7007,0.0565701
7008,0.020793
7009,0.0498147
7010,0.0339628
7011,0.0656369
7012,0.0590005
7013,0.0229763
7014,0.0431135
7015,0.0285014
7016,0.0357216
7017,0.0484802
7018,0.0372038
7019,0.0217603
7020,0.0474695
7021,0.0561349
7022,0.0690732
7023,0.013864
7024,0.0592845
7025,0.0315173
7026,0.0188956
7027,0.0430533
7028,0.0180685
7029,0.0644668
7030,0.0398285
7031,0.0531341
7032,0.0376576
7033,0.05589
7034,0.0262122
7035,0.0545542
7036,0.0403544
7037,0.0313234
7038,0.0307449
7039,0.0501838
7040,0.0510359
7041,0.0459858
7042,0.0459483
7043,0.0462823
7044,0.0400924
7045,0.0398086
7046,0.0274277
7047,0.0309949
7048,0.0357977
7049,0.0573352
7050,0.0391047
7051,0.0362488
7052,0.0374598
7053,0.0592821
7054,0.0262863
7055,0.0560195
7056,0.0438312
7057,0.0445153
7058,0.0488464
7059,0.0548011
7060,0.0400825
7061,0.0385532
7062,0.0477828
7063,0.0761894
7064,0.0434448
7065,0.0243088
7066,0.0801382
7067,0.0636066
7068,0.0528945
7069,0.0448974
7070,0.0641779
7071,0.0306033
7072,0.0550582
7073,0.0442328
7074,0.0399309
7075,0.0206992
7076,0.0443386
7077,0.0356811
7078,0.0465136
7079,0.0629144
7080,0.0487493
7081,0.025934
7082,0.0126565
7083,0.048988
7084,0.0241913
7085,0.0430915
7086,0.0520021
7087,0.0390397
7088,0.0144177
7089,0.0462205
7090,0.0329273
7091,0.053364
7092,0.0476165
7093,0.0475563
7094,0.0482363
7095,0.0514001
7096,0.0433103
7097,0.0509327
7098,0.0368041
7099,0.042041
7100,0.0407159
7101,0.0282896
7102,0.0588257
7103,0.0402433
7104,0.0570993
7105,0.0674035
7106,0.0489131
7107,0.0407252
7108,0.025341
7109,0.0195547
7110,0.0417337
7111,0.0489875
7112,0.0445269
7113,0.0164131
7114,0.0409922
7115,0.0730556
7116,0.0383008
7117,0.0394407
7118,0.0418467
7119,0.0863939
7120,0.031529
7121,0.051118
7122,0.0573938
7123,0.0410778
7124,0.0494034
7125,0.0506393
7126,0.0312598
7127,0.0464288
7128,0.0667204
7129,0.038743
7130,0.0668932
7131,0.0428112
7132,0.056693
7133,0.043443
7134,0.0203262
7135,0.06569
7136,0.0586648
7137,0.0458391
7138,0.0310782
7139,0.0403863
7140,0.0565637
7141,0.0207903
7142,0.0726091
7143,0.0600315
7144,0.0306682
7145,0.0568184
7146,0.0409997
7147,0.0269677
7148,0.0609008
7149,0.0603165
7150,0.0418949
7151,0.0359558
7152,0.057553
7153,0.0459254
7154,0.0467969
7155,0.0669545
7156,0.0413611
7157,0.0394144
7158,0.0463958
7159,0.036929
7160,0.0370775
7161,0.0193503
7162,0.0464348
7163,0.0372303
7164,0.0625752
7165,0.0368802
7166,0.053088
7167,-0.00249744
7168,0.0703758
7169,0.0397325
7170,0.0438043
7171,0.0375696
7172,0.0323103
7173,0.038105
7174,0.0439548
7175,0.0274457
7176,0.0383178
7177,0.0850906
7178,0.00722478
7179,0.0713674
7180,0.018886
7181,0.0509694
7182,0.0375977
7183,0.0225609
7184,0.0382724
7185,0.0465307
7186,0.0304606
7187,0.0454007
7188,0.026864
7189,0.0421625
7190,0.0557067
7191,0.0507987
7192,0.0580809
7193,0.0455576
7194,0.0633722
7195,0.0445758
7196,0.033457
7197,0.0239549
7198,0.0325569
7199,0.0415835
7200,0.0704588
7201,0.0193032
7202,0.0477733
7203,0.0491169
7204,0.0467853
7205,0.0461249
7206,0.019989
7207,0.071477
7208,0.0173481
7209,0.0397024
7210,0.0313409
7211,0.0392638
7212,0.0660306
7213,0.0595218
7214,0.0497753
7215,0.0440622
7216,0.0584349
7217,0.0341836
7218,0.0361877
7219,0.0280878
7220,0.0542445
7221,0.0481793
7222,0.0358608
7223,0.0451768
7224,0.0465793
7225,0.060294
7226,0.0438193
7227,0.0450822
7228,0.0652078
7229,0.0464641
7230,0.0508435
7231,0.0522219
7232,0.0473606
7233,0.0413898
7234,0.0430814
7235,0.0639763
7236,0.0308916
7237,0.044678
7238,0.000406212
7239,0.0244868
7240,0.0234775
7241,0.0570506
7242,0.0209342
7243,0.021039
7244,0.039399
7245,0.0658362
7246,0.0596735
7247,0.0539883
7248,0.0338878
7249,0.041187
7250,0.0465574
7251,0.056462
7252,0.0414091
7253,0.0357771
7254,0.0431909
7255,0.055556
7256,0.0712543
7257,0.0514905
7258,0.0124131
7259,0.0458908
7260,0.0269006
7261,0.034011
7262,0.056514
7263,0.0584757
7264,0.0648859
7265,0.0288179
7266,0.0433087
7267,0.0263168
7268,0.0341845
7269,0.0961763
7270,0.0228585
7271,0.0457575
7272,0.0416266
7273,0.0291806
7274,0.0282817
7275,0.0493012
7276,0.0548713
7277,0.0516285
7278,0.0451288
7279,0.0330921
7280,0.0694354
7281,0.0579189
7282,0.0442665
7283,0.0521253
7284,0.0589296
7285,0.0389982
7286,0.043256
7287,0.0660587
7288,0.0627076
7289,0.0236922
7290,0.0425952
7291,0.0432075
7292,0.0244313
7293,0.0491445
7294,0.0424845
7295,0.0488737
7296,0.052987
7297,0.0450896
7298,0.0433357
7299,0.0712548
7300,0.0413912
7301,0.0528749
7302,0.0503694
7303,0.0554687
7304,0.0560979
7305,0.0327647
7306,0.0545288
7307,0.019471
7308,0.0287998
7309,0.0476929
7310,0.0558362
7311,0.0290863
7312,0.0454439
7313,0.0355125
7314,0.0336094
7315,0.0145981
7316,0.0488624
7317,0.0574368
7318,0.0367854
7319,0.0474297
7320,0.04015
7321,0.0472693
7322,0.026516
7323,0.0461872
7324,0.0452556
7325,0.0312362
7326,0.0636433
7327,-0.00268321
7328,0.0437494
7329,0.0529385
7330,0.040422
7331,0.0199131
7332,0.0521744
7333,0.0530848
7334,0.0308887
7335,0.031984
7336,0.0199948
7337,0.039529
7338,0.0342629
7339,0.0404095
7340,0.0701219
7341,0.0711462
7342,0.041564
7343,0.0497168
7344,0.0214606
7345,0.036323
7346,0.0408737
7347,0.034481
7348,0.0340377
7349,0.0339838
7350,0.0232244
7351,0.0386126
7352,0.0532757
7353,0.00822145
7354,0.0535541
7355,0.0541161
7356,0.0263017
7357,0.038936
7358,0.0567809
7359,0.043758
7360,0.0197603
7361,0.0349134
7362,0.0568756
7363,0.0416552
7364,0.0414855
7365,0.0835954
7366,0.0205551
7367,0.0461708
7368,0.0306713
7369,0.0287296
7370,0.0478892
7371,0.0678242
7372,0.0318201
7373,0.02356
7374,0.0349918
7375,0.0593422
7376,0.044673
7377,0.0644386
7378,0.0329568
7379,0.0640216
7380,0.0574362
7381,0.0448529
7382,0.0568536
7383,0.0357124
7384,0.0476993
7385,0.0521422
7386,0.0312948
7387,0.0387145
7388,0.0547368
7389,0.0320861
7390,0.057387
7391,0.0484628
7392,0.0733971
7393,0.00325495
7394,0.0482778
7395,0.0498432
7396,0.0363508
7397,0.0740838
7398,0.0301903
7399,0.0503627
7400,0.0573515
7401,0.0323292
7402,0.0435068
7403,0.0259274
7404,0.0578529
7405,0.071157
7406,0.0305762
7407,0.0671104
7408,0.0521273
7409,0.0410702
7410,0.0427233
7411,0.0456774
7412,0.06115
7413,0.0295696
7414,0.0408244
7415,0.064739
7416,0.0407127
7417,0.0204305
7418,0.0442641
7419,0.0257807
7420,0.0371037
7421,0.024783
7422,0.0526165
7423,0.0466312
7424,0.0436045
7425,0.0730647
7426,0.0612798
7427,0.0234932
7428,0.0246301
7429,0.029831
7430,0.0393829
7431,0.0310092
7432,0.0286951
7433,0.0255035
7434,0.0746595
7435,0.0267185
7436,0.0202142
7437,0.0569188
7438,0.0312205
7439,0.0587986
7440,0.05307
7441,0.0314921
7442,0.0643301
7443,0.0578577
7444,0.0472223
7445,0.032779
7446,0.0361783
7447,0.0342753
7448,0.0625824
7449,0.0496609
7450,0.0407895
7451,0.0618927
7452,0.0310389
7453,0.0257424
7454,0.0482589
7455,0.0322337
7456,0.0597653
7457,0.0360476
7458,0.0378226
7459,0.0391353
7460,0.0138566
7461,0.0364645
7462,0.0334214
7463,0.0583905
7464,0.0471025
7465,0.0664356
7466,0.0418318
7467,0.0572357
7468,0.0419945
7469,0.0529756
7470,0.0443126
7471,0.038574
7472,0.0531116
7473,0.0352316
7474,0.0780059
7475,0.0517792
7476,0.0301454
7477,0.0396534
7478,0.0538132
7479,0.046902
7480,0.051408
7481,0.0362805
7482,0.0621233
7483,0.0555112
7484,0.0345626
7485,0.0248876
7486,0.0351187
7487,0.0394858
7488,0.0307142
7489,0.0386509
7490,0.0491973
7491,0.0352037
7492,0.0484286
7493,0.0738527
7494,0.0453946
7495,0.0311761
7496,0.043715
7497,0.0399304
7498,0.0417259
7499,0.0423372
7500,0.0372942
7501,0.0491296
7502,0.0134806
7503,0.0559461
7504,0.0417811
7505,0.0580718
7506,0.0339143
7507,0.0389857
7508,0.0276501
7509,0.0398496
7510,0.0446324
7511,0.0564801
7512,0.0343906
7513,0.0528296
7514,0.0517492
7515,0.0612219
7516,0.0353876
7517,0.0654908
7518,0.0299072
7519,0.0388955
7520,0.0584062
7521,0.0404649
7522,0.060395
7523,0.0581163
7524,0.0396785
7525,0.0466092
7526,0.0620194
7527,0.0556936
7528,0.0567028
7529,0.0412078
7530,0.0219466
7531,0.0361288
7532,0.0436481
7533,0.052695
7534,0.0563977
7535,0.0187163
7536,0.0205066
7537,0.0498316
7538,0.0518998
7539,0.0535438
7540,0.0393519
7541,0.0500875
7542,0.0260046
7543,0.0487982
7544,0.0437832
7545,0.0549287
7546,0.0463099
7547,0.0423793
7548,0.047796
7549,0.0204388
7550,0.01841
7551,0.0614863
7552,0.0545547
7553,0.0552974
7554,0.0231154
7555,0.0664794
7556,0.0296935
7557,0.0309062
7558,0.0451952
7559,0.0532242
7560,0.0459909
7561,0.0495435
7562,0.021817
7563,0.0380021
7564,0.0126473
7565,0.0387259
7566,0.064576
7567,0.0649108
7568,0.0660647
7569,0.0601313
7570,0.0500529
7571,0.0255623
7572,0.0304992
7573,0.039709
7574,0.0727665
7575,0.0137725
7576,0.0644649
7577,0.0265656
7578,0.0411525
7579,0.0300513
7580,0.0367163
7581,0.0157687
7582,0.0397069
7583,0.058642
7584,0.0504484
7585,0.0361305
7586,0.0278459
7587,0.0277214
7588,0.0546068
7589,0.0403805
7590,0.0637499
7591,0.0868459
7592,0.0432896
7593,0.0447081
7594,0.0527884
7595,0.0488953
7596,0.0403184
7597,0.0474585
7598,0.0217808
7599,0.0433835
7600,0.0279827
7601,0.0524463
7602,0.0647733
7603,0.0318361
7604,0.0437689
7605,0.0370723
7606,0.0488687
7607,0.0218766
7608,0.0286745
7609,0.060819
7610,0.0531923
7611,0.0523392
7612,0.0376401
7613,0.062637
7614,0.062607
7615,0.0478216
7616,0.067937
7617,0.0375622
7618,0.0542106
7619,0.0371412
7620,0.0355456
7621,0.0395833
7622,0.0654356
7623,0.0366171
7624,0.0537269
7625,0.0469415
7626,0.0591554
7627,0.0505501
7628,0.0559975
7629,0.030957
7630,0.0813532
7631,0.0427753
7632,0.0445587
7633,0.0124146
7634,0.0604167
7635,0.0477939
7636,0.0171447
7637,0.0571229
7638,0.0271902
7639,0.0596631
7640,0.0431281
7641,0.0666727
7642,0.0310072
7643,0.0426747
7644,0.027264
7645,0.0520202
7646,0.0269195
7647,0.0516683
7648,0.0519666
7649,0.046417
7650,0.0770557
7651,0.0184407
7652,0.0493014
7653,0.0527365
7654,0.0436542
7655,0.0674904
7656,0.0538846
7657,0.0476857
7658,0.0527877
7659,0.0657124
7660,0.0509034
7661,0.0393716
7662,0.0232983
7663,0.0560509
7664,0.0415653
7665,0.067082
7666,0.0480063
7667,0.0514518
7668,0.0263661
7669,0.0374641
7670,0.0296834
7671,0.0689938
7672,0.0333898
7673,0.0506697
7674,0.0356647
7675,0.0229143
7676,0.0463575
7677,0.0374871
7678,0.029474
7679,0.0605243
7680,0.0271765
7681,0.0273009
7682,0.0677936
7683,0.0518687
7684,0.0578494
7685,0.0448505
7686,0.0510914
7687,0.0478004
7688,0.0413859
7689,0.034964
7690,0.0553097
7691,0.0342053
7692,0.0358863
7693,0.0259241
7694,0.054203
7695,0.0421442
7696,0.0495351
7697,0.00470374
7698,0.0233135
7699,0.0524431
7700,0.0274985
7701,0.0502197
7702,0.0391541
7703,0.0503922
7704,0.0621019
7705,0.0392651
7706,0.0493041
7707,0.0630317
7708,0.0556891
7709,0.0342652
7710,0.0344397
7711,0.0369977
7712,0.0472809
7713,0.0362941
7714,0.0545563
7715,0.0418529
7716,0.0503982
7717,0.0282705
7718,0.0579438
7719,0.0188323
7720,0.0546067
7721,0.0294782
7722,0.0409845
7723,0.0550272
7724,0.0221337
7725,0.0506844
7726,0.0408358
7727,0.0384219
7728,0.0448928
7729,0.04874
7730,0.0360477
7731,0.0502403
7732,0.0606264
7733,0.0602055
7734,0.0707999
7735,0.0114939
7736,0.0374254
7737,0.0494191
7738,0.0381503
7739,0.0759015
7740,0.0358882
7741,0.053052
7742,0.0225154
7743,0.0317269
7744,0.0305375
7745,0.0438256
7746,0.063243
7747,0.0363103
7748,0.0629572
7749,0.0449173
7750,0.0255301
7751,0.0513416
7752,0.0398113
7753,0.0253322
7754,0.0489979
7755,0.0586737
7756,0.0358273
7757,0.0287403
7758,0.0559774
7759,0.0529058
7760,0.03236
7761,0.0471606
7762,0.0539311
7763,0.0408065
7764,0.0464584
7765,0.0241833
7766,0.0371258
7767,0.0318182
7768,0.0461802
7769,0.0438435
7770,0.0398907
7771,0.0308483
7772,0.0378486
7773,0.0379327
7774,0.0616786
7775,0.0565599
7776,0.0637236
7777,0.0363444
7778,0.0522424
7779,0.0386644
7780,0.0645118
7781,0.054698
7782,0.0428207
7783,0.0779501
7784,0.0418143
7785,0.0321529
7786,0.0399809
7787,0.0527519
7788,0.0644437
7789,0.0727826
7790,0.0370625
7791,0.0475808
7792,0.0530838
7793,0.0485312
7794,0.0445597
7795,0.0347634
7796,0.0423052
7797,0.0450865
7798,0.0315098
7799,0.0369247
7800,0.0334719
7801,0.04885
7802,0.0658023
7803,0.00984666
7804,0.0526442
7805,0.0359408
7806,0.0574337
7807,0.0389066
7808,0.0457461
7809,0.0322802
7810,0.0409882
7811,0.0205147
7812,0.0682125
7813,0.0505057
7814,0.0359642
7815,0.023377
7816,0.0643191
7817,0.0647243
7818,0.0584381
7819,0.0305354
7820,0.045866
7821,0.0484139
7822,0.0312801
7823,0.0682337
7824,0.0388737
7825,0.0419983
7826,0.0332933
7827,0.0406415
7828,0.0290679
7829,0.0203569
7830,0.0288932
7831,0.0259844
7832,0.0413669
7833,0.0530093
7834,0.0749074
7835,0.0320282
7836,0.0306718
7837,0.0440206
7838,0.0733772
7839,0.0497301
7840,0.0210345
7841,0.06921
7842,0.05467
7843,0.0610452
7844,0.0519206
7845,0.041576
7846,0.0159109
7847,0.0317887
7848,0.0515878
7849,0.0356976
7850,0.0590302
7851,0.0288572
7852,0.0545009
7853,0.0370432
7854,0.0757509
7855,0.0590148
7856,0.0434103
7857,0.0594577
7858,0.029766
7859,0.0392672
7860,0.0392976
7861,0.052701
7862,0.050313
7863,0.0516046
7864,0.0547121
7865,0.049438
7866,0.0635363
7867,0.0556549
7868,0.0731759
7869,0.0209892
7870,0.0488575
7871,0.0318063
7872,0.0131196
7873,0.0229077
7874,0.0498161
7875,0.0525269
7876,0.0391828
7877,0.0270581
7878,0.0449162
7879,0.051586
7880,0.0305885
7881,0.0600083
7882,0.0540756
7883,0.07393
7884,0.0568141
7885,0.0626231
7886,0.027283
7887,0.044115
7888,0.022077
7889,0.0503446
7890,0.0469134
7891,0.0489465
7892,0.0139156
7893,0.0344825
7894,0.0521504
7895,0.044566
7896,0.0442132
7897,0.0297251
7898,0.0183334
7899,0.0538501
7900,0.0543919
7901,0.0516779
7902,0.0433696
7903,0.0214193
7904,0.0538735
7905,0.0189646
7906,0.0649448
7907,0.0285937
7908,0.0515773
7909,0.0277375
7910,0.0176859
7911,0.0468694
7912,0.0321753
7913,0.0384817
7914,0.0617343
7915,0.0370994
7916,0.0432136
7917,0.0279902
7918,0.0402411
7919,0.0446959
7920,0.0444676
7921,0.0489906
7922,0.0570272
7923,0.0287808
7924,0.0399108
7925,0.0552179
7926,0.0338527
7927,0.028492
7928,0.0646379
7929,0.0460971
7930,0.0265068
7931,0.0353176
7932,0.0562181
7933,0.0623466
7934,0.0483261
7935,0.0419887
7936,0.0469345
7937,0.064041
7938,0.0495237
7939,0.0551695
7940,0.0363247
7941,0.0559429
7942,0.049237
7943,0.030147
7944,0.0239811
7945,0.0269046
7946,0.023675
7947,0.0216143
7948,0.0349742
7949,0.0324845
7950,0.0579873
7951,0.05638
7952,0.0294132
7953,0.066789
7954,0.0267081
7955,0.00340319
7956,0.0739549
7957,0.0282663
7958,0.030556
7959,0.0526606
7960,0.0803269
7961,0.0624089
7962,0.0140165
7963,0.0306894
7964,0.0510129
7965,0.0516184
7966,0.0701705
7967,0.0391403
